Country,Year,Age,Both Sexes Population,Male Population,Female Population,Percent Both Sexes,Percent Male,Percent Female,Sex Ratio
Croatia,1997,56,49796,23844,25952,"1,1","1,1","1,1","91,9"
Croatia,1997,57,51471,24291,27180,"1,2","1,1","1,2","89,4"
Croatia,1997,58,51608,23908,27700,"1,2","1,1","1,2","86,3"
Croatia,1997,59,53018,24467,28551,"1,2","1,1","1,2","85,7"
Croatia,1997,60,53753,24517,29236,"1,2","1,1","1,3","83,9"
Croatia,1997,61,52409,23870,28539,"1,2","1,1","1,2","83,6"
Croatia,1997,62,52384,23621,28763,"1,2","1,1","1,3","82,1"
Croatia,1997,63,53235,23843,29392,"1,2","1,1","1,3","81,1"
Croatia,1997,64,52016,22694,29322,"1,2","1,1","1,3","77,4"
Croatia,1997,65,51181,22187,28994,"1,2",1,"1,3","76,5"
Croatia,1997,66,52049,22407,29642,"1,2","1,1","1,3","75,6"
Croatia,1997,67,48661,20834,27827,"1,1",1,"1,2","74,9"
Croatia,1997,68,45401,19088,26313,1,"0,9","1,1","72,5"
Croatia,1997,69,41944,17169,24775,"0,9","0,8","1,1","69,3"
Croatia,1997,70,40719,15642,25077,"0,9","0,7","1,1","62,4"
Croatia,1997,71,38320,13821,24499,"0,9","0,6","1,1","56,4"
Croatia,1997,72,36112,12482,23630,"0,8","0,6",1,"52,8"
Croatia,1997,73,34204,11520,22684,"0,8","0,5",1,"50,8"
Croatia,1997,74,31725,10383,21342,"0,7","0,5","0,9","48,7"
Croatia,1997,75,30231,9683,20548,"0,7","0,5","0,9","47,1"
Croatia,1997,76,27291,8654,18637,"0,6","0,4","0,8","46,4"
Croatia,1997,77,26320,8453,17867,"0,6","0,4","0,8","47,3"
Croatia,1997,78,14767,4710,10057,"0,3","0,2","0,4","46,8"
Croatia,1997,79,9067,2828,6239,"0,2","0,1","0,3","45,3"
Croatia,1997,80,8131,2540,5591,"0,2","0,1","0,2","45,4"
Croatia,1997,81,8655,2669,5986,"0,2","0,1","0,3","44,6"
Croatia,1997,82,13242,4016,9226,"0,3","0,2","0,4","43,5"
Croatia,1997,83,12998,3973,9025,"0,3","0,2","0,4",44
Croatia,1997,84,11798,3480,8318,"0,3","0,2","0,4","41,8"
Croatia,1997,85-89,34447,9824,24623,"0,8","0,5","1,1","39,9"
Croatia,1997,90-94,9329,2366,6963,"0,2","0,1","0,3",34
Croatia,1997,95-99,990,244,746,0,0,0,"32,7"
Croatia,1997,100+,35,8,27,0,0,0,"29,6"
Croatia,1998,Total,4399628,2122816,2276812,100,100,100,"93,2"
Croatia,1998,0,50795,26003,24792,"1,2","1,2","1,1","104,9"
Croatia,1998,1,53751,27677,26074,"1,2","1,3","1,1","106,1"
Croatia,1998,2,50910,26222,24688,"1,2","1,2","1,1","106,2"
Croatia,1998,3,47659,24326,23333,"1,1","1,1",1,"104,3"
Croatia,1998,4,47070,24139,22931,"1,1","1,1",1,"105,3"
Croatia,1998,5,46467,23997,22470,"1,1","1,1",1,"106,8"
Croatia,1998,6,47362,24424,22938,"1,1","1,2",1,"106,5"
Croatia,1998,7,50961,26042,24919,"1,2","1,2","1,1","104,5"
Croatia,1998,8,51019,26092,24927,"1,2","1,2","1,1","104,7"
Croatia,1998,9,51967,26584,25383,"1,2","1,3","1,1","104,7"
Croatia,1998,10,54188,27672,26516,"1,2","1,3","1,2","104,4"
Croatia,1998,11,54498,27838,26660,"1,2","1,3","1,2","104,4"
Croatia,1998,12,55957,28629,27328,"1,3","1,3","1,2","104,8"
Croatia,1998,13,59038,30224,28814,"1,3","1,4","1,3","104,9"
Croatia,1998,14,59959,30664,29295,"1,4","1,4","1,3","104,7"
Croatia,1998,15,60608,31041,29567,"1,4","1,5","1,3",105
Croatia,1998,16,61454,31480,29974,"1,4","1,5","1,3",105
Croatia,1998,17,62862,32126,30736,"1,4","1,5","1,3","104,5"
Croatia,1998,18,63962,32763,31199,"1,5","1,5","1,4",105
Croatia,1998,19,63156,32150,31006,"1,4","1,5","1,4","103,7"
Croatia,1998,20,62377,31709,30668,"1,4","1,5","1,3","103,4"
Croatia,1998,21,60955,30963,29992,"1,4","1,5","1,3","103,2"
Croatia,1998,22,60736,30914,29822,"1,4","1,5","1,3","103,7"
Croatia,1998,23,60906,31170,29736,"1,4","1,5","1,3","104,8"
Croatia,1998,24,59978,30442,29536,"1,4","1,4","1,3","103,1"
Croatia,1998,25,59560,30240,29320,"1,4","1,4","1,3","103,1"
Croatia,1998,26,59426,30313,29113,"1,4","1,4","1,3","104,1"
Croatia,1998,27,56333,28683,27650,"1,3","1,4","1,2","103,7"
Croatia,1998,28,55596,28259,27337,"1,3","1,3","1,2","103,4"
Croatia,1998,29,56073,28396,27677,"1,3","1,3","1,2","102,6"
Croatia,1998,30,58039,29303,28736,"1,3","1,4","1,3",102
Croatia,1998,31,60943,30638,30305,"1,4","1,4","1,3","101,1"
Croatia,1998,32,62813,31587,31226,"1,4","1,5","1,4","101,2"
Croatia,1998,33,61183,30810,30373,"1,4","1,5","1,3","101,4"
Croatia,1998,34,61245,30895,30350,"1,4","1,5","1,3","101,8"
Croatia,1998,35,63153,31740,31413,"1,4","1,5","1,4",101
Croatia,1998,36,65161,32686,32475,"1,5","1,5","1,4","100,6"
Croatia,1998,37,66366,33288,33078,"1,5","1,6","1,5","100,6"
Croatia,1998,38,68003,34310,33693,"1,5","1,6","1,5","101,8"
Croatia,1998,39,68346,34422,33924,"1,6","1,6","1,5","101,5"
Croatia,1998,40,68520,34476,34044,"1,6","1,6","1,5","101,3"
Croatia,1998,41,71039,35810,35229,"1,6","1,7","1,5","101,6"
Croatia,1998,42,72582,36752,35830,"1,6","1,7","1,6","102,6"
Croatia,1998,43,73978,37744,36234,"1,7","1,8","1,6","104,2"
Croatia,1998,44,70726,36165,34561,"1,6","1,7","1,5","104,6"
Croatia,1998,45,72340,36770,35570,"1,6","1,7","1,6","103,4"
Croatia,1998,46,66687,34184,32503,"1,5","1,6","1,4","105,2"
Croatia,1998,47,67653,34849,32804,"1,5","1,6","1,4","106,2"
Croatia,1998,48,69056,35679,33377,"1,6","1,7","1,5","106,9"
Croatia,1998,49,64346,33071,31275,"1,5","1,6","1,4","105,7"
Croatia,1998,50,59435,30558,28877,"1,4","1,4","1,3","105,8"
Croatia,1998,51,58625,29852,28773,"1,3","1,4","1,3","103,8"
Croatia,1998,52,42191,21181,21010,1,1,"0,9","100,8"
Croatia,1998,53,38148,18833,19315,"0,9","0,9","0,8","97,5"
Croatia,1998,54,41655,20186,21469,"0,9",1,"0,9",94
Croatia,1998,55,46078,22124,23954,1,1,"1,1","92,4"
Croatia,1998,56,48254,23029,25225,"1,1","1,1","1,1","91,3"
Croatia,1998,57,49079,23414,25665,"1,1","1,1","1,1","91,2"
Croatia,1998,58,50663,23804,26859,"1,2","1,1","1,2","88,6"
Croatia,1998,59,50716,23364,27352,"1,2","1,1","1,2","85,4"
Croatia,1998,60,52015,23849,28166,"1,2","1,1","1,2","84,7"
Croatia,1998,61,52648,23822,28826,"1,2","1,1","1,3","82,6"
Croatia,1998,62,51255,23149,28106,"1,2","1,1","1,2","82,4"
Croatia,1998,63,51095,22818,28277,"1,2","1,1","1,2","80,7"
Croatia,1998,64,51833,22978,28855,"1,2","1,1","1,3","79,6"
Croatia,1998,65,50565,21821,28744,"1,1",1,"1,3","75,9"
Croatia,1998,66,49634,21265,28369,"1,1",1,"1,2",75
Croatia,1998,67,50375,21428,28947,"1,1",1,"1,3",74
Croatia,1998,68,46957,19826,27131,"1,1","0,9","1,2","73,1"
Croatia,1998,69,43731,18114,25617,1,"0,9","1,1","70,7"
Croatia,1998,70,40244,16233,24011,"0,9","0,8","1,1","67,6"
Croatia,1998,71,39040,14765,24275,"0,9","0,7","1,1","60,8"
Croatia,1998,72,36601,12964,23637,"0,8","0,6",1,"54,8"
Croatia,1998,73,34341,11641,22700,"0,8","0,5",1,"51,3"
Croatia,1998,74,32370,10706,21664,"0,7","0,5",1,"49,4"
Croatia,1998,75,29897,9563,20334,"0,7","0,5","0,9",47
Croatia,1998,76,28415,8914,19501,"0,6","0,4","0,9","45,7"
Croatia,1998,77,25442,7885,17557,"0,6","0,4","0,8","44,9"
Croatia,1998,78,24383,7655,16728,"0,6","0,4","0,7","45,8"
Croatia,1998,79,13582,4234,9348,"0,3","0,2","0,4","45,3"
Croatia,1998,80,8209,2493,5716,"0,2","0,1","0,3","43,6"
Croatia,1998,81,7261,2202,5059,"0,2","0,1","0,2","43,5"
Croatia,1998,82,7655,2289,5366,"0,2","0,1","0,2","42,7"
Croatia,1998,83,11728,3452,8276,"0,3","0,2","0,4","41,7"
Croatia,1998,84,11510,3414,8096,"0,3","0,2","0,4","42,2"
Croatia,1998,85-89,35266,9861,25405,"0,8","0,5","1,1","38,8"
Croatia,1998,90-94,9743,2474,7269,"0,2","0,1","0,3",34
Croatia,1998,95-99,1179,283,896,0,0,0,"31,6"
Croatia,1998,100+,48,12,36,0,0,0,"33,3"
Croatia,1999,Total,4387816,2116995,2270821,100,100,100,"93,2"
Croatia,1999,0,45805,23486,22319,1,"1,1",1,"105,2"
Croatia,1999,1,50691,25949,24742,"1,2","1,2","1,1","104,9"
Croatia,1999,2,53665,27630,26035,"1,2","1,3","1,1","106,1"
Croatia,1999,3,50834,26183,24651,"1,2","1,2","1,1","106,2"
Croatia,1999,4,47582,24287,23295,"1,1","1,1",1,"104,3"
Croatia,1999,5,47016,24109,22907,"1,1","1,1",1,"105,2"
Croatia,1999,6,46331,23927,22404,"1,1","1,1",1,"106,8"
Croatia,1999,7,47224,24351,22873,"1,1","1,2",1,"106,5"
Croatia,1999,8,50826,25974,24852,"1,2","1,2","1,1","104,5"
Croatia,1999,9,50883,26021,24862,"1,2","1,2","1,1","104,7"
Croatia,1999,10,51832,26516,25316,"1,2","1,3","1,1","104,7"
Croatia,1999,11,54048,27598,26450,"1,2","1,3","1,2","104,3"
Croatia,1999,12,54363,27768,26595,"1,2","1,3","1,2","104,4"
Croatia,1999,13,55818,28556,27262,"1,3","1,3","1,2","104,7"
Croatia,1999,14,58890,30143,28747,"1,3","1,4","1,3","104,9"
Croatia,1999,15,59809,30582,29227,"1,4","1,4","1,3","104,6"
Croatia,1999,16,60433,30942,29491,"1,4","1,5","1,3","104,9"
Croatia,1999,17,61269,31372,29897,"1,4","1,5","1,3","104,9"
Croatia,1999,18,62680,32023,30657,"1,4","1,5","1,4","104,5"
Croatia,1999,19,63763,32643,31120,"1,5","1,5","1,4","104,9"
Croatia,1999,20,62923,32000,30923,"1,4","1,5","1,4","103,5"
Croatia,1999,21,62172,31574,30598,"1,4","1,5","1,3","103,2"
Croatia,1999,22,60754,30831,29923,"1,4","1,5","1,3",103
Croatia,1999,23,60535,30787,29748,"1,4","1,5","1,3","103,5"
Croatia,1999,24,60699,31036,29663,"1,4","1,5","1,3","104,6"
Croatia,1999,25,59766,30304,29462,"1,4","1,4","1,3","102,9"
Croatia,1999,26,59372,30121,29251,"1,4","1,4","1,3",103
Croatia,1999,27,59241,30199,29042,"1,4","1,4","1,3",104
Croatia,1999,28,56153,28575,27578,"1,3","1,3","1,2","103,6"
Croatia,1999,29,55420,28151,27269,"1,3","1,3","1,2","103,2"
Croatia,1999,30,55889,28285,27604,"1,3","1,3","1,2","102,5"
Croatia,1999,31,57847,29185,28662,"1,3","1,4","1,3","101,8"
Croatia,1999,32,60746,30519,30227,"1,4","1,4","1,3",101
Croatia,1999,33,62613,31464,31149,"1,4","1,5","1,4",101
Croatia,1999,34,60982,30689,30293,"1,4","1,4","1,3","101,3"
Croatia,1999,35,61031,30763,30268,"1,4","1,5","1,3","101,6"
Croatia,1999,36,62943,31616,31327,"1,4","1,5","1,4","100,9"
Croatia,1999,37,64945,32556,32389,"1,5","1,5","1,4","100,5"
Croatia,1999,38,66150,33160,32990,"1,5","1,6","1,5","100,5"
Croatia,1999,39,67761,34161,33600,"1,5","1,6","1,5","101,7"
Croatia,1999,40,68087,34268,33819,"1,6","1,6","1,5","101,3"
Croatia,1999,41,68264,34320,33944,"1,6","1,6","1,5","101,1"
Croatia,1999,42,70773,35643,35130,"1,6","1,7","1,5","101,5"
Croatia,1999,43,72294,36573,35721,"1,6","1,7","1,6","102,4"
Croatia,1999,44,73641,37531,36110,"1,7","1,8","1,6","103,9"
Croatia,1999,45,70358,35933,34425,"1,6","1,7","1,5","104,4"
Croatia,1999,46,71936,36491,35445,"1,6","1,7","1,6",103
Croatia,1999,47,66312,33929,32383,"1,5","1,6","1,4","104,8"
Croatia,1999,48,67245,34573,32672,"1,5","1,6","1,4","105,8"
Croatia,1999,49,68617,35375,33242,"1,6","1,7","1,5","106,4"
Croatia,1999,50,63889,32756,31133,"1,5","1,5","1,4","105,2"
Croatia,1999,51,58972,30230,28742,"1,3","1,4","1,3","105,2"
Croatia,1999,52,58145,29521,28624,"1,3","1,4","1,3","103,1"
Croatia,1999,53,41829,20925,20904,1,1,"0,9","100,1"
