PassengerId,Parch,Pclass,SibSp,Survived,new_age,known_people,mother,family_survived,fare_per_person,Embarked_C,Embarked_Q,Embarked_S,title_Master,title_Miss,title_Mr,title_Mrs,title_Officer,deck_A,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,deck_u
464,0,2,0,0.0,48.0,0,0,-1,13.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
465,0,3,0,0.0,22.0,0,0,-1,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
466,0,3,0,0.0,38.0,0,0,-1,7.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
467,0,2,0,0.0,29.0,1,0,0,12.5875,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
468,0,1,0,0.0,56.0,0,0,-1,26.55,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
469,0,3,0,0.0,20.0,0,0,-1,7.725,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
470,1,3,2,1.0,0.75,2,0,1,4.814575,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
471,0,3,0,0.0,21.0,0,0,-1,7.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
472,0,3,0,0.0,38.0,0,0,-1,8.6625,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
473,2,2,1,1.0,33.0,2,1,1,6.9375,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
474,0,2,0,1.0,23.0,0,0,-1,13.7917,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
475,0,3,0,0.0,22.0,0,0,-1,9.8375,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
476,0,1,0,0.0,36.0,1,0,0,26.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
477,0,2,1,0.0,34.0,2,0,0,10.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
478,0,3,1,0.0,29.0,2,0,0,7.0458,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
479,0,3,0,0.0,22.0,0,0,-1,7.5208,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
480,1,3,0,1.0,2.0,2,0,0,6.14375,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
481,2,3,5,0.0,9.0,3,0,0,5.8625,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
482,0,2,0,0.0,23.0,0,0,-1,12.5875,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
483,0,3,0,0.0,50.0,0,0,-1,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
484,0,3,0,1.0,63.0,0,0,-1,9.5875,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
485,0,1,1,1.0,25.0,2,0,1,45.5396,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
486,1,3,3,0.0,12.0,3,0,0,5.0933399999999995,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
487,0,1,1,1.0,35.0,2,0,1,45.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
488,0,1,0,0.0,58.0,0,0,-1,29.7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
489,0,3,0,0.0,30.0,0,0,-1,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
490,1,3,1,1.0,9.0,2,0,1,5.3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
491,0,3,1,0.0,19.0,2,0,0,9.98335,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
492,0,3,0,0.0,21.0,0,0,-1,7.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
493,0,1,0,0.0,55.0,0,0,-1,30.5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
494,0,1,0,0.0,71.0,0,0,-1,49.5042,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
495,0,3,0,0.0,21.0,0,0,-1,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
496,0,3,0,0.0,25.0,1,0,0,7.22915,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
497,0,1,1,1.0,54.0,2,0,0,39.13335,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
498,0,3,0,0.0,21.0,1,0,0,7.55,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
499,2,1,1,0.0,25.0,2,1,1,25.258333333333336,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
500,0,3,0,0.0,24.0,0,0,-1,7.7958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
501,0,3,0,0.0,17.0,0,0,-1,8.6625,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
502,0,3,0,0.0,21.0,0,0,-1,7.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
503,0,3,0,0.0,24.0,0,0,-1,7.6292,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
504,0,3,0,0.0,37.0,0,0,-1,9.5875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
505,0,1,0,1.0,16.0,1,0,1,28.833333333333332,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
506,0,1,1,0.0,18.0,2,0,1,36.300000000000004,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
507,2,2,0,1.0,33.0,2,1,1,8.666666666666666,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
508,0,1,0,1.0,36.0,0,0,-1,26.55,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
509,0,3,0,0.0,28.0,1,0,0,7.508333333333333,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
510,0,3,0,1.0,26.0,1,0,1,7.061975,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
511,0,3,0,1.0,29.0,0,0,-1,7.75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
512,0,3,0,0.0,19.0,0,0,-1,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
513,0,1,0,1.0,36.0,0,0,-1,26.2875,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
514,0,1,1,1.0,54.0,2,0,0,29.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
515,0,3,0,0.0,24.0,0,0,-1,7.4958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
516,0,1,0,0.0,47.0,0,0,-1,34.0208,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
517,0,2,0,1.0,34.0,0,0,-1,10.5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
518,0,3,0,0.0,26.0,1,0,1,8.049999999999999,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
519,0,2,1,1.0,36.0,2,0,0,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
520,0,3,0,0.0,32.0,0,0,-1,7.8958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
521,0,1,0,1.0,30.0,1,0,1,23.375,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
522,0,3,0,0.0,22.0,0,0,-1,7.8958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
523,0,3,0,0.0,27.0,0,0,-1,7.225,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
524,1,1,0,1.0,44.0,2,1,1,28.9896,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
525,0,3,0,0.0,30.0,0,0,-1,7.2292,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
526,0,3,0,0.0,40.5,0,0,-1,7.75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
527,0,2,0,1.0,50.0,0,0,-1,10.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
528,0,1,0,0.0,28.0,1,0,0,55.4448,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
529,0,3,0,0.0,39.0,0,0,-1,7.925,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
530,1,2,2,0.0,23.0,2,0,0,11.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
531,1,2,1,1.0,2.0,2,0,1,8.666666666666666,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
532,0,3,0,0.0,31.0,0,0,-1,7.2292,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
533,1,3,1,0.0,17.0,2,0,0,7.2292,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
534,2,3,0,1.0,33.0,2,1,1,7.452766666666666,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
535,0,3,0,0.0,30.0,0,0,-1,8.6625,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
536,2,2,0,1.0,7.0,2,0,1,8.75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
537,0,1,0,0.0,45.0,0,0,-1,26.55,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
538,0,1,0,1.0,30.0,1,0,0,35.475,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
539,0,3,0,0.0,26.0,1,0,0,7.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
540,2,1,0,1.0,22.0,2,0,0,49.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
541,2,1,0,1.0,36.0,2,0,0,35.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
542,2,3,4,0.0,9.0,3,0,1,4.4678571428571425,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
543,2,3,4,0.0,11.0,3,0,1,4.4678571428571425,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
544,0,2,1,1.0,32.0,2,0,1,13.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
545,0,1,1,0.0,50.0,2,0,0,35.475,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
546,0,1,0,0.0,64.0,0,0,-1,26.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
547,0,2,1,1.0,19.0,2,0,1,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
548,0,2,0,1.0,29.0,0,0,-1,13.8625,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
549,1,3,1,0.0,33.0,2,0,1,6.841666666666666,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
550,1,2,1,1.0,8.0,2,0,0,9.1875,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
551,2,1,0,1.0,17.0,2,0,1,27.720825,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
552,0,2,0,0.0,27.0,1,0,0,13.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
553,0,3,0,0.0,30.0,0,0,-1,7.8292,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
554,0,3,0,1.0,22.0,0,0,-1,7.225,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
555,0,3,0,1.0,22.0,0,0,-1,7.775,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
556,0,1,0,0.0,62.0,0,0,-1,26.55,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
557,0,1,1,1.0,48.0,2,0,1,39.6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
558,0,1,0,0.0,48.0,1,0,1,45.505,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
559,1,1,1,1.0,39.0,2,1,1,26.55,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
560,0,3,1,1.0,36.0,2,0,0,8.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
561,0,3,0,0.0,19.0,0,0,-1,7.75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
562,0,3,0,0.0,40.0,0,0,-1,7.8958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
563,0,2,0,0.0,28.0,0,0,-1,13.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
564,0,3,0,0.0,23.0,0,0,-1,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
565,0,3,0,0.0,21.0,0,0,-1,8.05,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
566,0,3,2,0.0,24.0,2,0,1,8.049999999999999,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
567,0,3,0,0.0,19.0,0,0,-1,7.8958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
568,4,3,0,0.0,29.0,3,1,0,4.215,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
569,0,3,0,0.0,27.0,0,0,-1,7.2292,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
570,0,3,0,1.0,32.0,0,0,-1,7.8542,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
571,0,2,0,1.0,62.0,0,0,-1,10.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
572,0,1,2,1.0,53.0,2,0,0,25.7396,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
573,0,1,0,1.0,36.0,0,0,-1,26.3875,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
574,0,3,0,1.0,8.0,0,0,-1,7.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
575,0,3,0,0.0,16.0,0,0,-1,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
576,0,3,0,0.0,19.0,1,0,0,7.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
577,0,2,0,1.0,34.0,0,0,-1,13.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
578,0,1,1,1.0,39.0,2,0,0,27.95,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
579,0,3,1,0.0,34.0,2,0,0,7.22915,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
580,0,3,0,1.0,32.0,0,0,-1,7.925,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
581,1,2,1,1.0,25.0,2,0,0,15.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
582,1,1,1,1.0,39.0,2,1,1,27.720825,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
583,0,2,0,0.0,54.0,1,0,0,13.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
584,0,1,0,0.0,36.0,0,0,-1,40.125,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
585,0,3,0,0.0,32.0,0,0,-1,8.7125,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
586,2,1,0,1.0,18.0,2,0,1,26.55,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
587,0,2,0,0.0,47.0,0,0,-1,15.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
588,1,1,1,1.0,60.0,2,0,0,39.6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
589,0,3,0,0.0,22.0,0,0,-1,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
590,0,3,0,0.0,24.0,0,0,-1,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
591,0,3,0,0.0,35.0,0,0,-1,7.125,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
592,0,1,1,1.0,52.0,2,0,0,39.13335,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
593,0,3,0,0.0,47.0,0,0,-1,7.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
594,2,3,0,0.0,8.0,2,0,0,7.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
595,0,2,1,0.0,37.0,2,0,0,13.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
596,1,3,1,0.0,36.0,2,0,0,8.049999999999999,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
597,0,2,0,1.0,31.0,1,0,1,11.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
598,0,3,0,0.0,49.0,1,0,1,7.85,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
599,0,3,0,0.0,33.0,0,0,-1,7.225,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
600,0,1,1,1.0,49.0,2,0,1,28.4646,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
601,1,2,2,1.0,24.0,2,1,0,13.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
602,0,3,0,0.0,26.0,0,0,-1,7.8958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
603,0,1,0,0.0,28.0,1,0,0,21.2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
604,0,3,0,0.0,44.0,0,0,-1,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
605,0,1,0,1.0,35.0,0,0,-1,26.55,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
606,0,3,1,0.0,36.0,2,0,0,7.775,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
607,0,3,0,0.0,30.0,0,0,-1,7.8958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
608,0,1,0,1.0,27.0,0,0,-1,30.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
609,2,2,1,1.0,22.0,2,1,1,10.3948,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
610,0,1,0,1.0,40.0,1,0,1,51.15416666666667,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
611,5,3,1,0.0,39.0,3,1,1,4.4678571428571425,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
612,0,3,0,0.0,26.0,0,0,-1,7.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
613,0,3,1,1.0,24.0,2,0,1,7.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
614,0,3,0,0.0,23.0,0,0,-1,7.75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
615,0,3,0,0.0,35.0,0,0,-1,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
616,2,2,1,1.0,24.0,2,0,1,13.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
617,1,3,1,0.0,34.0,2,0,0,4.8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
618,0,3,1,0.0,26.0,2,0,0,8.05,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
619,1,2,2,1.0,4.0,2,0,1,9.75,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
620,0,2,0,0.0,26.0,0,0,-1,10.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
621,0,3,1,0.0,27.0,2,0,1,7.2271,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
622,0,1,1,1.0,42.0,2,0,0,26.2771,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
623,1,3,1,1.0,20.0,2,0,1,5.247233333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
624,0,3,0,0.0,21.0,0,0,-1,7.8542,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
625,0,3,0,0.0,21.0,1,0,0,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
626,0,1,0,0.0,61.0,0,0,-1,32.3208,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
627,0,2,0,0.0,57.0,0,0,-1,12.35,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
628,0,1,0,1.0,21.0,1,0,1,25.986099999999997,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
629,0,3,0,0.0,26.0,0,0,-1,7.8958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
630,0,3,0,0.0,35.0,0,0,-1,7.7333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
631,0,1,0,1.0,80.0,0,0,-1,30.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
632,0,3,0,0.0,51.0,0,0,-1,7.0542,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
633,0,1,0,1.0,32.0,0,0,-1,30.5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
634,0,1,0,0.0,29.0,0,0,-1,26.55,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
635,2,3,3,0.0,9.0,3,0,0,4.6499999999999995,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
636,0,2,0,1.0,28.0,0,0,-1,13.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
637,0,3,0,0.0,32.0,0,0,-1,7.925,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
638,1,2,1,0.0,31.0,2,0,1,8.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
639,5,3,0,0.0,41.0,3,1,0,5.669642857142857,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
640,0,3,1,0.0,30.0,2,0,1,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
641,0,3,0,0.0,20.0,0,0,-1,7.8542,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
642,0,1,0,1.0,24.0,1,0,1,34.65,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
643,2,3,3,0.0,2.0,3,0,0,4.6499999999999995,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
644,0,3,0,1.0,25.0,1,0,1,7.061975,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
645,1,3,2,1.0,0.75,2,0,1,4.814575,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
646,0,1,1,1.0,48.0,2,0,1,25.576400000000003,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
647,0,3,0,0.0,19.0,0,0,-1,7.8958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
648,0,1,0,1.0,56.0,0,0,-1,35.5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
649,0,3,0,0.0,32.0,0,0,-1,7.55,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
650,0,3,0,1.0,23.0,0,0,-1,7.55,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
651,0,3,0,0.0,23.0,0,0,-1,7.8958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
652,1,2,0,1.0,18.0,2,0,1,11.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
653,0,3,0,0.0,21.0,0,0,-1,8.4333,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
654,0,3,0,1.0,15.0,0,0,-1,7.8292,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
655,0,3,0,0.0,18.0,0,0,-1,6.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
656,0,2,2,0.0,24.0,2,0,0,10.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
657,0,3,0,0.0,22.0,0,0,-1,7.8958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
658,1,3,1,0.0,32.0,2,1,0,7.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
659,0,2,0,0.0,23.0,0,0,-1,13.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
660,2,1,0,0.0,58.0,2,0,0,37.75833333333333,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
661,0,1,2,1.0,50.0,2,0,0,66.825,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
662,0,3,0,0.0,40.0,0,0,-1,7.225,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
663,0,1,0,0.0,47.0,0,0,-1,25.5875,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
664,0,3,0,0.0,36.0,0,0,-1,7.4958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
665,0,3,1,1.0,20.0,2,0,0,7.925,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
666,0,2,2,0.0,32.0,2,0,0,10.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
667,0,2,0,0.0,25.0,0,0,-1,13.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
668,0,3,0,0.0,26.0,0,0,-1,7.775,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
669,0,3,0,0.0,43.0,0,0,-1,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
670,0,1,1,1.0,34.0,2,0,1,26.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
671,1,2,1,1.0,40.0,2,1,0,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
672,0,1,1,0.0,31.0,2,0,0,26.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
673,0,2,0,0.0,70.0,0,0,-1,10.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
674,0,2,0,1.0,31.0,0,0,-1,13.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
675,0,2,0,0.0,20.0,0,0,-1,12.5875,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
676,0,3,0,0.0,18.0,0,0,-1,7.775,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
677,0,3,0,0.0,24.5,0,0,-1,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
678,0,3,0,1.0,18.0,0,0,-1,9.8417,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
679,6,3,1,0.0,43.0,3,1,0,5.8625,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
680,1,1,0,1.0,36.0,2,0,0,128.0823,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
681,0,3,0,0.0,7.0,0,0,-1,8.1375,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
682,0,1,0,1.0,27.0,1,0,1,25.576400000000003,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
683,0,3,0,0.0,20.0,0,0,-1,9.225,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
684,2,3,5,0.0,14.0,3,0,0,5.8625,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
685,1,2,1,0.0,60.0,2,0,1,13.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
686,2,2,1,0.0,25.0,2,0,1,10.3948,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
687,1,3,4,0.0,14.0,3,0,0,5.669642857142857,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
688,0,3,0,0.0,19.0,0,0,-1,10.1708,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
689,0,3,0,0.0,18.0,0,0,-1,7.7958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
690,1,1,0,1.0,15.0,2,0,0,52.834375,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
691,0,1,1,1.0,31.0,2,0,1,28.5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
692,1,3,0,1.0,4.0,2,0,0,6.70835,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
693,0,3,0,1.0,28.0,1,0,1,7.061975,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
694,0,3,0,0.0,25.0,0,0,-1,7.225,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
695,0,1,0,0.0,60.0,0,0,-1,26.55,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
696,0,2,0,0.0,52.0,0,0,-1,13.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
